Order Date,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Discount Category,Profit Margin,Year-Month
2021-11-30,Sean Morrison,Sweden,Stockholm,EMEA,NOR,News Corp.,1071,Misc,SMB,Site Analytics,177.48,3,0.2,19.9665,Low,0.1125,2021-11
2023-09-01,Ian Butler,Canada,Montreal,AMER,NAMER,China National Petroleum,1023,Energy,Strategic,FinanceHub,569.568,2,0.2,7.1196,Low,0.0125,2023-09
2023-09-01,Ian Butler,Canada,Montreal,AMER,NAMER,China National Petroleum,1023,Energy,Strategic,Marketing Suite - Gold,149.73,7,0.0,43.4217,Low,0.29000000000000004,2023-09
2023-05-15,Michelle Langdon,Japan,Tokyo,APJ,JAPN,Lukoil,1044,Energy,SMB,FinanceHub,899.43,5,0.3,-12.849,Low,-0.014285714285714287,2023-05
2023-05-15,Michelle Langdon,Japan,Tokyo,APJ,JAPN,Lukoil,1044,Energy,SMB,ChatBot Plugin,46.2,5,0.2,5.775,Low,0.125,2023-05
2023-05-15,Michelle Langdon,Japan,Tokyo,APJ,JAPN,Lukoil,1044,Energy,SMB,Support,47.952,3,0.2,16.1838,Low,0.3375,2023-05
2023-05-15,Michelle Langdon,Japan,Tokyo,APJ,JAPN,Lukoil,1044,Energy,SMB,Site Analytics,7.992,1,0.2,0.6993,Low,0.08750000000000001,2023-05
2023-05-15,Michelle Langdon,Japan,Tokyo,APJ,JAPN,Lukoil,1044,Energy,SMB,Support,76.864,2,0.2,26.9024,Low,0.35,2023-05
2023-08-18,Alexander Pullman,Ireland,Dublin,EMEA,UKIR,Ford Motor,1009,Manufacturing,Enterprise,ContactMatcher,102.93,3,0.0,48.3771,Low,0.47,2023-08
2023-08-18,Alexander Pullman,Ireland,Dublin,EMEA,UKIR,Ford Motor,1009,Manufacturing,Enterprise,Data Smasher,98.16,6,0.0,9.816,Low,0.1,2023-08
2023-11-11,Julian Short,Germany,Frankfurt,EMEA,EU-WEST,Glencore,1083,Misc,Enterprise,ContactMatcher,11.52,5,0.7,-7.68,High,-0.6666666666666666,2023-11
2023-08-22,Richard Carr,Chile,Santiago,AMER,LATAM,Petrobras,1018,Energy,Strategic,Support,83.88,1,0.2,29.358,Low,0.35000000000000003,2023-08
2022-03-09,John MacDonald,France,Paris,EMEA,EU-WEST,Samsung Electronics,1015,Tech,SMB,Site Analytics,108.576,4,0.4,-25.3344,Low,-0.23333333333333334,2022-03
2022-03-09,John MacDonald,France,Paris,EMEA,EU-WEST,Samsung Electronics,1015,Tech,SMB,Storage,5.984,2,0.2,-1.3464,Low,-0.225,2022-03
2022-11-01,Harry McGrath,Singapore,Singapore,APJ,APAC,Valero Energy,1093,Energy,Strategic,Support,21.96,2,0.0,6.1488,Low,0.27999999999999997,2022-11
2022-11-01,Harry McGrath,Singapore,Singapore,APJ,APAC,Valero Energy,1093,Energy,Strategic,FinanceHub,368.97,3,0.0,81.1734,Low,0.21999999999999997,2022-11
2022-11-01,Harry McGrath,Singapore,Singapore,APJ,APAC,Valero Energy,1093,Energy,Strategic,ChatBot Plugin,12.39,3,0.0,3.4692,Low,0.27999999999999997,2022-11
2022-11-01,Harry McGrath,Singapore,Singapore,APJ,APAC,Valero Energy,1093,Energy,Strategic,Marketing Suite - Gold,332.94,3,0.0,9.9882,Low,0.030000000000000002,2022-11
2020-07-26,Keith Coleman,Turkey,Bursa,EMEA,MEA,Exxon Mobil,1034,Energy,Strategic,Data Smasher,111.93,7,0.0,34.6983,Low,0.31,2020-07
2021-10-24,Isaac Paterson,United States,San Diego,AMER,NAMER,Phillips 66,1056,Energy,Enterprise,FinanceHub,454.272,8,0.2,-73.8192,Low,-0.1625,2021-10
2023-08-20,Nathan Lambert,South Korea,Busan,APJ,APAC,Prudential Financial,1078,Finance,SMB,Support,19.44,3,0.0,9.3312,Low,0.48000000000000004,2023-08
2022-05-24,Alexander Langdon,France,Paris,EMEA,EU-WEST,BMW,1039,Manufacturing,SMB,Alchemy,8399.976,4,0.4,1119.9968,Low,0.1333333333333333,2022-05
2022-05-24,Alexander Langdon,France,Paris,EMEA,EU-WEST,BMW,1039,Manufacturing,SMB,ContactMatcher,6.294,1,0.7,-4.196,High,-0.6666666666666666,2022-05
2022-05-24,Alexander Langdon,France,Paris,EMEA,EU-WEST,BMW,1039,Manufacturing,SMB,Support,10.368,2,0.2,3.6288,Low,0.35,2022-05
2022-05-24,Alexander Langdon,France,Paris,EMEA,EU-WEST,BMW,1039,Manufacturing,SMB,Site Analytics,122.382,3,0.4,-24.4764,Low,-0.2,2022-05
2020-11-03,Harry Mills,Sweden,Stockholm,EMEA,NOR,Bosch,1076,Tech,SMB,Marketing Suite - Gold,25.984,2,0.2,-1.624,Low,-0.0625,2020-11
2020-11-03,Harry Mills,Sweden,Stockholm,EMEA,NOR,Bosch,1076,Tech,SMB,ContactMatcher,945.036,6,0.4,-299.2614,Low,-0.31666666666666665,2020-11
2020-11-03,Harry Mills,Sweden,Gothenburg,EMEA,NOR,Bosch,1076,Tech,SMB,ContactMatcher,14.301,7,0.7,-10.4874,High,-0.7333333333333333,2020-11
2020-11-03,Harry Mills,Sweden,Gothenburg,EMEA,NOR,Bosch,1076,Tech,SMB,SaaS Connector Pack,410.352,3,0.2,-51.294,Low,-0.125,2020-11
2021-03-30,Julian Glover,Australia,Sydney,APJ,ANZ,Fannie Mae,1035,Finance,Strategic,Support,23.52,5,0.2,8.526,Low,0.3625,2021-03
2021-03-30,Julian Glover,Australia,Sydney,APJ,ANZ,Fannie Mae,1035,Finance,Strategic,Site Analytics,180.96,5,0.2,13.572,Low,0.075,2021-03
2023-05-28,Alison Howard,Taiwan,Taipei,APJ,APAC,Kroger,1057,Retail,SMB,SaaS Connector Pack,35.0,4,0.0,14.7,Low,0.42,2023-05
2023-05-28,Alison Howard,Taiwan,Taipei,APJ,APAC,Kroger,1057,Retail,SMB,Marketing Suite - Gold,477.15,5,0.0,28.629,Low,0.060000000000000005,2023-05
2023-05-28,Alison Howard,Taiwan,Taipei,APJ,APAC,Kroger,1057,Retail,SMB,Site Analytics,302.376,3,0.2,22.6782,Low,0.07500000000000001,2023-05
2023-12-15,Rose Scott,Japan,Ibaraki,APJ,JAPN,CVS Health,1026,Retail,SMB,ContactMatcher,974.988,4,0.3,-97.4988,Low,-0.09999999999999999,2023-12
2020-10-04,Jasmine Springer,United Kingdom,London,EMEA,UKIR,Comcast,1022,Communications,SMB,FinanceHub,589.41,5,0.1,-6.549,Low,-0.011111111111111112,2020-10
2022-10-14,Ian Butler,United Kingdom,London,EMEA,UKIR,China National Petroleum,1023,Energy,Strategic,ChatBot Plugin,34.7,5,0.0,12.492,Low,0.36,2022-10
2022-10-14,Ian Butler,United Kingdom,London,EMEA,UKIR,China National Petroleum,1023,Energy,Strategic,Marketing Suite - Gold,99.87,3,0.0,23.9688,Low,0.24000000000000002,2022-10
2022-10-14,Ian Butler,United Kingdom,London,EMEA,UKIR,China National Petroleum,1023,Energy,Strategic,Support,37.94,2,0.0,18.2112,Low,0.4800000000000001,2022-10
2022-10-14,Ian Butler,United Kingdom,London,EMEA,UKIR,China National Petroleum,1023,Energy,Strategic,FinanceHub,24.9,5,0.0,11.454,Low,0.4600000000000001,2022-10
2022-10-14,Ian Butler,United Kingdom,London,EMEA,UKIR,China National Petroleum,1023,Energy,Strategic,SaaS Connector Pack,82.26,3,0.0,33.7266,Low,0.4099999999999999,2022-10
2021-03-05,Victoria Henderson,Australia,Sydney,APJ,ANZ,Costco Wholesale,1025,Retail,SMB,Storage,7.104,6,0.2,2.4864,Low,0.35000000000000003,2021-03
2023-03-05,Dan Rutherford,Japan,Tokyo,APJ,JAPN,Phillips 66,1056,Energy,Enterprise,SaaS Connector Pack,103.5,5,0.6,-77.625,High,-0.75,2023-03
2023-03-05,Dan Rutherford,Japan,Tokyo,APJ,JAPN,Phillips 66,1056,Energy,Enterprise,FinanceHub,2.464,1,0.2,0.8624,Low,0.35000000000000003,2023-03
2023-03-05,Dan Rutherford,Japan,Tokyo,APJ,JAPN,Phillips 66,1056,Energy,Enterprise,Marketing Suite - Gold,8.72,1,0.2,0.654,Low,0.075,2023-03
2021-09-25,Adam Nash,Saudi Arabia,Jeddah,EMEA,MEA,Aviva,1006,Finance,SMB,ContactMatcher,10.76,2,0.0,5.1648,Low,0.48,2021-09
2021-09-25,Adam Nash,Saudi Arabia,Jeddah,EMEA,MEA,Aviva,1006,Finance,SMB,Support,45.68,2,0.0,21.0128,Low,0.45999999999999996,2021-09
2021-09-25,Adam Nash,Saudi Arabia,Jeddah,EMEA,MEA,Aviva,1006,Finance,SMB,ChatBot Plugin,6.7,1,0.0,2.211,Low,0.32999999999999996,2021-09
2021-12-19,Megan Rampling,Australia,Melbourne,APJ,ANZ,Mondelez International,1067,Consumer Products,SMB,Site Analytics,158.376,3,0.2,13.8579,Low,0.08750000000000001,2021-12
2021-10-08,Rebecca May,Japan,Tokyo,APJ,JAPN,Anthem,1029,Healthcare,SMB,ChatBot Plugin,3.44,2,0.2,0.559,Low,0.1625,2021-10
2023-08-01,Jennifer Avery,United States,Los Angeles,AMER,NAMER,Chevron,1017,Energy,SMB,Marketing Suite - Gold,56.56,2,0.0,15.2712,Low,0.27,2023-08
2023-08-01,Jennifer Avery,United States,Los Angeles,AMER,NAMER,Chevron,1017,Energy,SMB,SaaS Connector Pack,36.96,7,0.0,11.4576,Low,0.31,2023-08
2020-08-05,Gordon Graham,United Kingdom,London,EMEA,UKIR,Engie,1062,Energy,Strategic,Site Analytics,135.99,1,0.0,36.7173,Low,0.27,2020-08
2020-08-05,Gordon Graham,United Kingdom,London,EMEA,UKIR,Engie,1062,Energy,Strategic,ChatBot Plugin,15.96,7,0.0,7.0224,Low,0.44,2020-08
2023-05-15,Andrew Miller,China,Beijing,APJ,APAC,Airbus,1030,Manufacturing,Strategic,ChatBot Plugin,3.76,2,0.0,1.0904,Low,0.29000000000000004,2023-05
2023-05-15,Andrew Miller,China,Beijing,APJ,APAC,Airbus,1030,Manufacturing,Strategic,ChatBot Plugin,14.7,5,0.0,6.615,Low,0.45,2023-05
2023-05-15,Andrew Miller,China,Beijing,APJ,APAC,Airbus,1030,Manufacturing,Strategic,ChatBot Plugin,37.2,5,0.0,9.3,Low,0.25,2023-05
2023-05-15,Andrew Miller,China,Beijing,APJ,APAC,Airbus,1030,Manufacturing,Strategic,Data Smasher,89.97,3,0.0,18.8937,Low,0.21,2023-05
2023-05-15,Andrew Miller,China,Beijing,APJ,APAC,Airbus,1030,Manufacturing,Strategic,FinanceHub,261.96,2,0.0,23.5764,Low,0.09000000000000001,2023-05
2023-05-15,Andrew Miller,China,Beijing,APJ,APAC,Airbus,1030,Manufacturing,Strategic,FinanceHub,74.0,5,0.0,37.0,Low,0.5,2023-05
2022-09-23,Maria Edmunds,Ireland,Dublin,EMEA,UKIR,Caterpillar,1016,Manufacturing,Enterprise,SaaS Connector Pack,13.28,2,0.0,6.3744,Low,0.48,2022-09
2021-11-13,Irene Clark,South Africa,Johannesburg,EMEA,MEA,Comcast,1022,Communications,SMB,Marketing Suite - Gold,84.96,6,0.2,6.372,Low,0.07500000000000001,2021-11
2023-05-23,Sam Parsons,United States,New York City,AMER,NAMER,Siemens,1043,Manufacturing,SMB,Data Smasher,68.46,7,0.0,25.3302,Low,0.37000000000000005,2023-05
2022-12-03,Audrey Young,Norway,Oslo,EMEA,NOR,Kroger,1057,Retail,Enterprise,Marketing Suite - Gold,2079.4,5,0.0,582.232,Low,0.27999999999999997,2022-12
2022-12-03,Audrey Young,Norway,Oslo,EMEA,NOR,Kroger,1057,Retail,Enterprise,Site Analytics,629.95,5,0.0,176.386,Low,0.27999999999999997,2022-12
2022-12-03,Audrey Young,Norway,Oslo,EMEA,NOR,Kroger,1057,Retail,Enterprise,SaaS Connector Pack,72.42,6,0.0,23.8986,Low,0.32999999999999996,2022-12
2021-08-29,Samantha Hardacre,Brazil,São Paulo,AMER,LATAM,Apple,1008,Tech,Enterprise,Site Analytics,131.98,2,0.0,35.6346,Low,0.27,2021-08
2021-08-29,Samantha Hardacre,Brazil,São Paulo,AMER,LATAM,Apple,1008,Tech,Enterprise,Data Smasher,114.52,7,0.0,11.452,Low,0.1,2021-08
2020-06-06,Emma Baker,Japan,Tokyo,APJ,JAPN,Fannie Mae,1035,Finance,Enterprise,FinanceHub,100.24,10,0.2,33.831,Low,0.3375,2020-06
2022-03-19,Anthony Sanderson,South Africa,Johannesburg,EMEA,MEA,American Express,1005,Finance,SMB,OneView,871.8,3,0.2,87.18,Low,0.10000000000000002,2022-03
2020-01-15,Leah Clarkson,France,Paris,EMEA,EU-WEST,Morgan Stanley,1068,Finance,Strategic,Marketing Suite,61.96,4,0.5,-53.2856,Low,-0.86,2020-01
2023-06-04,Amelia Lee,Germany,Dresden,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,ContactMatcher,4.554,3,0.7,-3.4914,High,-0.7666666666666666,2023-06
2023-06-04,Amelia Lee,Germany,Dresden,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,OneView,5.2,2,0.2,0.585,Low,0.11249999999999999,2023-06
2023-06-04,Amelia Lee,Germany,Dresden,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,Data Smasher,205.992,1,0.2,-2.5749,Low,-0.0125,2023-06
2023-06-04,Amelia Lee,Germany,Dresden,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,Support,15.552,3,0.2,5.4432,Low,0.35000000000000003,2023-06
2023-06-04,Amelia Lee,Germany,Dresden,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,Site Analytics,503.96,5,0.2,50.396,Low,0.1,2023-06
2023-06-04,Amelia Lee,Germany,Dresden,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,OneView,24.472,7,0.2,1.8354,Low,0.075,2023-06
2023-06-04,Amelia Lee,Germany,Dresden,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,Marketing Suite,241.568,2,0.2,0.0,Low,0.0,2023-06
2023-06-04,Amelia Lee,Germany,Dresden,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,Data Smasher,110.4,2,0.2,-4.14,Low,-0.0375,2023-06
2023-06-04,Brandon Kerr,United Kingdom,London,EMEA,UKIR,J.P. Morgan Chase & Co.,1054,Finance,Strategic,ContactMatcher,384.768,2,0.4,-115.4304,Low,-0.30000000000000004,2023-06
2023-06-04,Brandon Kerr,United Kingdom,London,EMEA,UKIR,J.P. Morgan Chase & Co.,1054,Finance,Strategic,Big Ol Database,78.66,6,0.0,36.1836,Low,0.46,2023-06
2023-06-04,Brandon Kerr,United Kingdom,London,EMEA,UKIR,J.P. Morgan Chase & Co.,1054,Finance,Strategic,Support,45.36,4,0.0,22.2264,Low,0.49000000000000005,2023-06
2021-03-21,Felicity Terry,Sweden,Gothenburg,EMEA,NOR,Alphabet,1053,Tech,SMB,OneView,962.08,4,0.2,156.338,Low,0.16249999999999998,2021-03
2021-03-21,Felicity Terry,Sweden,Gothenburg,EMEA,NOR,Alphabet,1053,Tech,SMB,ContactMatcher,12.843,3,0.7,-9.8463,High,-0.7666666666666666,2021-03
2021-03-21,Felicity Terry,Sweden,Gothenburg,EMEA,NOR,Alphabet,1053,Tech,SMB,Support,295.456,14,0.2,96.0232,Low,0.325,2021-03
2023-09-20,Liam Murray,United Kingdom,London,EMEA,UKIR,American Express,1005,Finance,SMB,Support,32.4,5,0.0,15.552,Low,0.48,2023-09
2020-09-15,Benjamin Bower,France,Paris,EMEA,EU-WEST,Fannie Mae,1035,Finance,Strategic,SaaS Connector Pack,103.936,4,0.2,16.8896,Low,0.1625,2020-09
2022-11-21,Fiona Peters,Germany,Nuremberg,EMEA,EU-WEST,United Parcel Service,1090,Transportation,Strategic,Marketing Suite,289.568,2,0.2,10.8588,Low,0.037500000000000006,2022-11
2022-11-21,Fiona Peters,Germany,Nuremberg,EMEA,EU-WEST,United Parcel Service,1090,Transportation,Strategic,Marketing Suite - Gold,39.72,5,0.2,4.4685,Low,0.11249999999999999,2022-11
2022-11-21,Fiona Peters,Germany,Nuremberg,EMEA,EU-WEST,United Parcel Service,1090,Transportation,Strategic,Site Analytics,244.768,4,0.2,24.4768,Low,0.1,2022-11
2023-10-29,Kimberly Newman,Japan,Tokyo,APJ,JAPN,Amazon,1004,Tech,SMB,Data Smasher,24.0,2,0.2,-2.7,Low,-0.1125,2023-10
2023-10-29,Kimberly Newman,Japan,Tokyo,APJ,JAPN,Amazon,1004,Tech,SMB,Support,15.552,3,0.2,5.4432,Low,0.35000000000000003,2023-10
2023-10-29,Kimberly Newman,Japan,Tokyo,APJ,JAPN,Amazon,1004,Tech,SMB,Data Smasher,26.176,2,0.2,-3.272,Low,-0.125,2023-10
2021-07-24,Sam Gill,Ireland,Dublin,EMEA,UKIR,Safeway,1079,Retail,Enterprise,SaaS Connector Pack,20.94,3,0.0,6.0726,Low,0.29,2021-07
2021-07-24,Sam Gill,Ireland,Dublin,EMEA,UKIR,Safeway,1079,Retail,Enterprise,ContactMatcher,135.09,9,0.0,62.1414,Low,0.45999999999999996,2021-07
2021-07-24,Sam Gill,Ireland,Dublin,EMEA,UKIR,Safeway,1079,Retail,Enterprise,Data Smasher,279.86,14,0.0,64.3678,Low,0.23,2021-07
2021-07-24,Sam Gill,Ireland,Dublin,EMEA,UKIR,Safeway,1079,Retail,Enterprise,ContactMatcher,90.06,6,0.0,41.4276,Low,0.45999999999999996,2021-07
2020-11-02,Jan White,Mexico,Mexico City,AMER,LATAM,Lukoil,1044,Energy,SMB,Site Analytics,539.964,6,0.4,-107.9928,Low,-0.19999999999999998,2020-11
2020-11-02,Jan White,Mexico,Mexico City,AMER,LATAM,Lukoil,1044,Energy,SMB,Site Analytics,50.232,7,0.4,-10.0464,Low,-0.2,2020-11
2020-11-02,Jan White,Mexico,Mexico City,AMER,LATAM,Lukoil,1044,Energy,SMB,ContactMatcher,19.242,3,0.7,-13.4694,High,-0.7,2020-11
2023-11-18,Evan Terry,United Kingdom,London,EMEA,UKIR,Tyson Foods,1088,Consumer Products,Strategic,Marketing Suite - Gold,1247.64,3,0.0,349.3392,Low,0.27999999999999997,2023-11
2022-06-27,Joshua Gibson,Australia,Sydney,APJ,ANZ,Marathon Petroleum,1061,Energy,Strategic,ChatBot Plugin,5.304,3,0.2,0.4641,Low,0.0875,2022-06
2022-10-10,Dan Tucker,France,Paris,EMEA,EU-WEST,Cigna,1038,Healthcare,Strategic,Support,19.136,4,0.2,5.98,Low,0.31250000000000006,2022-10
2022-10-10,Dan Tucker,France,Paris,EMEA,EU-WEST,Cigna,1038,Healthcare,Strategic,SaaS Connector Pack,332.832,4,0.2,-24.9624,Low,-0.075,2022-10
2023-12-21,Sophie Henderson,United Kingdom,London,EMEA,UKIR,Merck,1064,Healthcare,Strategic,Support,279.9,5,0.0,137.151,Low,0.4900000000000001,2023-12
2023-12-21,Sophie Henderson,United Kingdom,London,EMEA,UKIR,Merck,1064,Healthcare,Strategic,ContactMatcher,50.352,3,0.2,17.6232,Low,0.35000000000000003,2023-12
2023-12-21,Sophie Henderson,United Kingdom,London,EMEA,UKIR,Merck,1064,Healthcare,Strategic,Support,34.02,3,0.0,16.6698,Low,0.48999999999999994,2023-12
2023-03-07,Sean Randall,United States,Los Angeles,AMER,NAMER,Toyota Motor,1087,Manufacturing,Enterprise,ChatBot Plugin,23.88,6,0.0,8.1192,Low,0.33999999999999997,2023-03
2023-03-07,Sean Randall,United States,Los Angeles,AMER,NAMER,Toyota Motor,1087,Manufacturing,Enterprise,FinanceHub,11.52,4,0.0,5.6448,Low,0.49000000000000005,2023-03
2023-03-07,Sean Randall,United States,Los Angeles,AMER,NAMER,Toyota Motor,1087,Manufacturing,Enterprise,Support,286.93,7,0.0,140.5957,Low,0.49,2023-03
2023-03-07,Sean Randall,United States,Los Angeles,AMER,NAMER,Toyota Motor,1087,Manufacturing,Enterprise,Site Analytics,206.384,2,0.2,23.2182,Low,0.1125,2023-03
2023-09-16,Rose James,United States,Los Angeles,AMER,NAMER,Engie,1062,Energy,SMB,FinanceHub,218.352,3,0.2,0.0,Low,0.0,2023-09
2023-09-16,Rose James,United States,Los Angeles,AMER,NAMER,Engie,1062,Energy,SMB,SaaS Connector Pack,529.9,5,0.0,105.98,Low,0.2,2023-09
2023-09-16,Rose James,United States,Los Angeles,AMER,NAMER,Engie,1062,Energy,SMB,ChatBot Plugin,99.3,10,0.0,41.706,Low,0.42000000000000004,2023-09
2023-09-16,Rose James,United States,Los Angeles,AMER,NAMER,Engie,1062,Energy,SMB,OneView,108.96,2,0.0,30.5088,Low,0.28,2023-09
2023-09-16,Rose James,United States,Los Angeles,AMER,NAMER,Engie,1062,Energy,SMB,ContactMatcher,2.688,1,0.2,0.84,Low,0.31249999999999994,2023-09
2023-01-17,Sophie Murray,Brazil,Rio de Janeiro,AMER,LATAM,Alphabet,1053,Tech,SMB,ContactMatcher,5443.96,4,0.0,2504.2216,Low,0.45999999999999996,2023-01
2023-01-17,Sophie Murray,Brazil,Rio de Janeiro,AMER,LATAM,Alphabet,1053,Tech,SMB,FinanceHub,302.67,3,0.0,72.6408,Low,0.24,2023-01
2023-01-17,Sophie Murray,Brazil,Rio de Janeiro,AMER,LATAM,Alphabet,1053,Tech,SMB,Support,56.07,7,0.0,25.2315,Low,0.45,2023-01
2022-07-08,Samantha Hardacre,France,Paris,EMEA,EU-WEST,Apple,1008,Tech,Enterprise,FinanceHub,10.08,2,0.2,3.276,Low,0.32499999999999996,2022-07
2022-07-08,Samantha Hardacre,France,Paris,EMEA,EU-WEST,Apple,1008,Tech,Enterprise,Site Analytics,59.994,1,0.4,-12.9987,Low,-0.21666666666666665,2022-07
2022-07-08,Samantha Hardacre,France,Paris,EMEA,EU-WEST,Apple,1008,Tech,Enterprise,ContactMatcher,5.715,5,0.7,-4.7625,High,-0.8333333333333334,2022-07
2022-07-08,Samantha Hardacre,France,Paris,EMEA,EU-WEST,Apple,1008,Tech,Enterprise,ContactMatcher,9.42,5,0.7,-7.85,High,-0.8333333333333333,2022-07
2022-12-24,Carl Avery,Norway,Hordaland,EMEA,NOR,Siemens,1043,Manufacturing,Strategic,Alchemy,1999.96,4,0.0,899.982,Low,0.44999999999999996,2022-12
2020-12-22,David McDonald,United Kingdom,London,EMEA,UKIR,Prudential Financial,1078,Finance,Enterprise,Marketing Suite - Gold,216.4,4,0.0,56.264,Low,0.26,2020-12
2020-02-24,Dan Hunter,Japan,Shizuoka,APJ,JAPN,AmerisourceBergen,1007,Healthcare,Enterprise,FinanceHub,6.936,3,0.2,2.3409,Low,0.3375,2020-02
2020-02-24,Dan Hunter,Japan,Shizuoka,APJ,JAPN,AmerisourceBergen,1007,Healthcare,Enterprise,ContactMatcher,4.428,3,0.8,-6.8634,High,-1.55,2020-02
2023-12-05,Michelle Thomson,Luxembourg,Luxembourg,EMEA,EU-WEST,Anthem,1029,Healthcare,SMB,ChatBot Plugin,8.8,5,0.0,2.552,Low,0.29,2023-12
2023-12-05,Michelle Thomson,Luxembourg,Luxembourg,EMEA,EU-WEST,Anthem,1029,Healthcare,SMB,Data Smasher,142.8,1,0.0,29.988,Low,0.21,2023-12
2023-12-05,Michelle Thomson,Luxembourg,Luxembourg,EMEA,EU-WEST,Anthem,1029,Healthcare,SMB,Data Smasher,399.95,5,0.0,143.982,Low,0.36,2023-12
2020-11-17,Michelle Langdon,United Kingdom,Manchester,EMEA,UKIR,Lukoil,1044,Energy,SMB,ContactMatcher,2152.776,3,0.2,726.5619,Low,0.3375,2020-11
2020-11-17,Michelle Langdon,United Kingdom,Manchester,EMEA,UKIR,Lukoil,1044,Energy,SMB,Marketing Suite,4007.84,10,0.2,-50.098,Low,-0.012499999999999999,2020-11
2020-10-20,Diana Ince,South Africa,Johannesburg,EMEA,MEA,Humana,1049,Healthcare,Strategic,ContactMatcher,328.59,3,0.4,-147.8655,Low,-0.45,2020-10
2020-10-20,Diana Ince,South Africa,Johannesburg,EMEA,MEA,Humana,1049,Healthcare,Strategic,Marketing Suite - Gold,98.352,3,0.2,-24.588,Low,-0.25,2020-10
2021-10-25,Jan Clark,Philippines,Quezon City,APJ,APAC,Samsung Electronics,1015,Tech,Strategic,Site Analytics,158.99,1,0.0,41.3374,Low,0.26,2021-10
2021-10-25,Jan Clark,Philippines,Quezon City,APJ,APAC,Samsung Electronics,1015,Tech,Strategic,FinanceHub,291.1,5,0.0,75.686,Low,0.26,2021-10
2023-11-17,Jasmine Springer,Canada,Toronto,AMER,NAMER,Comcast,1022,Communications,SMB,Support,73.68,6,0.0,34.6296,Low,0.47000000000000003,2023-11
2023-11-17,Jasmine Springer,Canada,Toronto,AMER,NAMER,Comcast,1022,Communications,SMB,SaaS Connector Pack,139.92,2,0.0,23.7864,Low,0.17,2023-11
2023-11-17,Jasmine Springer,Canada,Toronto,AMER,NAMER,Comcast,1022,Communications,SMB,Site Analytics,107.88,3,0.2,10.788,Low,0.1,2023-11
2023-11-17,Jasmine Springer,Canada,Toronto,AMER,NAMER,Comcast,1022,Communications,SMB,Marketing Suite - Gold,33.29,1,0.0,7.9896,Low,0.24000000000000002,2023-11
2023-05-15,Brian Dickens,Mexico,Tijuana,AMER,LATAM,Siemens,1043,Manufacturing,SMB,ContactMatcher,58.17,5,0.7,-46.536,High,-0.8,2023-05
2023-05-15,Brian Dickens,Mexico,Tijuana,AMER,LATAM,Siemens,1043,Manufacturing,SMB,FinanceHub,5.04,2,0.2,1.764,Low,0.35,2023-05
2023-05-15,Brian Dickens,Mexico,Tijuana,AMER,LATAM,Siemens,1043,Manufacturing,SMB,Support,24.784,1,0.2,7.745,Low,0.3125,2023-05
2020-03-01,Ian Jones,Australia,Hobart,APJ,ANZ,Intel,1051,Tech,Enterprise,FinanceHub,634.116,6,0.3,-172.1172,Low,-0.2714285714285714,2020-03
2020-03-01,Ian Jones,Australia,Hobart,APJ,ANZ,Intel,1051,Tech,Enterprise,Support,17.472,3,0.2,5.6784,Low,0.32499999999999996,2020-03
2021-07-30,Anna Fisher,Luxembourg,Luxembourg,EMEA,EU-WEST,General Motors,1041,Manufacturing,Enterprise,FinanceHub,155.88,6,0.0,38.97,Low,0.25,2021-07
2021-11-01,Blake Jackson,United Kingdom,London,EMEA,UKIR,Itochu,1032,Finance,SMB,FinanceHub,327.564,4,0.1,21.8376,Low,0.06666666666666665,2021-11
2023-12-17,Gavin Walsh,United States,New York City,AMER,NAMER,Philip Morris International,1075,Consumer Products,Enterprise,Support,13.36,2,0.0,6.4128,Low,0.48,2023-12
2023-12-17,Gavin Walsh,United States,New York City,AMER,NAMER,Philip Morris International,1075,Consumer Products,Enterprise,Marketing Suite - Gold,158.9,5,0.0,7.945,Low,0.05,2023-12
2020-10-20,Victor Short,Australia,Sydney,APJ,ANZ,Prudential Financial,1078,Finance,Enterprise,Data Smasher,319.968,4,0.2,71.9928,Low,0.225,2020-10
2020-10-20,Victor Short,Australia,Sydney,APJ,ANZ,Prudential Financial,1078,Finance,Enterprise,Marketing Suite - Gold,505.32,3,0.2,31.5825,Low,0.0625,2020-10
2020-10-20,Victor Short,Australia,Sydney,APJ,ANZ,Prudential Financial,1078,Finance,Enterprise,Support,3.808,1,0.2,1.2376,Low,0.325,2020-10
2020-10-20,Victor Short,Australia,Sydney,APJ,ANZ,Prudential Financial,1078,Finance,Enterprise,ContactMatcher,8.682,1,0.8,-14.7594,High,-1.7,2020-10
2020-10-20,Victor Short,Australia,Sydney,APJ,ANZ,Prudential Financial,1078,Finance,Enterprise,FinanceHub,24.424,1,0.2,7.9378,Low,0.325,2020-10
